Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2022,PRAIRIE VIEW,AAC BRANDON (BW 932),24,7718,49.6,TRUE
2022,PRAIRIE VIEW,AAC LEROY VB <ALLIANCE>,6,1663,66.3,TRUE
2022,PRAIRIE VIEW,AAC REDBERRY,19,7228,52.1,TRUE
2022,PRAIRIE VIEW,AAC STARBUCK <SECAN>,44,18232,63.8,TRUE
2022,PRAIRIE VIEW,AAC WHEATLAND <SECAN>,60,28859,64.6,TRUE
2022,PRAIRIE VIEW,BOLLES <SEED DEPOT>,7,4103,58,TRUE
2022,PRAIRIE VIEW,CDC LANDMARK,4,1317,74.9,TRUE
2022,RHINELAND,AAC BRANDON (BW 932),68,17392,63.3,TRUE
2022,RHINELAND,AAC STARBUCK <SECAN>,60,10926,65.4,TRUE
2022,RHINELAND,AAC WHEATLAND <SECAN>,10,2463,65.4,TRUE
2022,RHINELAND,SY CAST,4,523,56.4,TRUE
2022,RIDING MOUNTAIN WEST,AAC BRANDON (BW 932),23,7141.5,61.9,TRUE
2022,RIDING MOUNTAIN WEST,AAC HOCKLEY |BW5044|,3,1551,78,TRUE
2022,RIDING MOUNTAIN WEST,AAC LEROY VB <ALLIANCE>,6,1751,60.1,TRUE
2022,RIDING MOUNTAIN WEST,AAC REDBERRY,18,5332.2,53.4,TRUE
2022,RIDING MOUNTAIN WEST,AAC STARBUCK <SECAN>,29,11628,63.2,TRUE
2022,RIDING MOUNTAIN WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,12,5191,66.7,TRUE
2022,RIDING MOUNTAIN WEST,AAC WHEATLAND <SECAN>,35,14554,67.8,TRUE
2022,RIDING MOUNTAIN WEST,BOLLES <SEED DEPOT>,12,6333,60.4,TRUE
2022,RIDING MOUNTAIN WEST,CDC LANDMARK,14,7231,69.5,TRUE
2022,RITCHOT,AAC BRANDON (BW 932),27,8697,55.5,TRUE
2022,RITCHOT,AAC STARBUCK <SECAN>,14,4706.2,62.5,TRUE
2022,RITCHOT,CS DAYBREAK <CANTERRA>,4,1509,71.1,TRUE
2022,RIVERDALE,AAC BRANDON (BW 932),24,10500,58.1,TRUE
2022,RIVERDALE,AAC STARBUCK <SECAN>,20,5966,60.9,TRUE
2022,RIVERDALE,AAC WHEATLAND <SECAN>,3,1034,59.9,TRUE
2022,ROCKWOOD,AAC BRANDON (BW 932),40,12915,56,TRUE
2022,ROCKWOOD,AAC ELIE(BW931),3,948,67.9,TRUE
2022,ROCKWOOD,AAC LEROY VB <ALLIANCE>,8,2252,65.2,TRUE
2022,ROCKWOOD,AAC STARBUCK <SECAN>,27,14307,64,TRUE
2022,ROCKWOOD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,501,57.4,TRUE
2022,ROCKWOOD,BOLLES <SEED DEPOT>,3,1345,58.3,TRUE
2022,ROLAND,AAC BRANDON (BW 932),39,11035,71.8,TRUE
2022,ROLAND,AAC STARBUCK <SECAN>,35,9259,60.3,TRUE
2022,ROSEDALE,AAC BRANDON (BW 932),25,10998,59.3,TRUE
2022,ROSEDALE,AAC REDBERRY,5,2569,70.6,TRUE
2022,ROSEDALE,AAC STARBUCK <SECAN>,12,2570,51.8,TRUE
2022,ROSEDALE,AAC WHEATLAND <SECAN>,3,879,61.3,TRUE
2022,ROSSBURN,AAC BRANDON (BW 932),16,5287,60.3,TRUE
2022,ROSSBURN,AAC REDBERRY,11,2518,57,TRUE
2022,ROSSBURN,AAC STARBUCK <SECAN>,20,7301.5,61.2,TRUE
2022,ROSSBURN,AAC WHEATLAND <SECAN>,13,4367,63,TRUE
2022,ROSSBURN,SY GABBRO <SYNGENTA>,3,1023,51.4,TRUE
2022,ROSSER,AAC BRANDON (BW 932),17,7337,64.5,TRUE
2022,ROSSER,AAC LEROY VB <ALLIANCE>,4,964,64.5,TRUE
2022,ROSSER,AAC STARBUCK <SECAN>,25,11542,72.3,TRUE
2022,ROSSER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,981,64.8,TRUE
2022,RUSSELL-BINSCARTH,AAC BRANDON (BW 932),8,1661,54.8,TRUE
2022,RUSSELL-BINSCARTH,AAC LEROY VB <ALLIANCE>,3,759,70.6,TRUE
2022,RUSSELL-BINSCARTH,AAC REDBERRY,4,1693,61.2,TRUE
2022,RUSSELL-BINSCARTH,AAC STARBUCK <SECAN>,10,4743,62.4,TRUE
2022,RUSSELL-BINSCARTH,AAC WHEATLAND <SECAN>,17,7186,65.9,TRUE
2022,RUSSELL-BINSCARTH,CDC LANDMARK,3,1819,68.9,TRUE
2022,SIFTON,AAC BRANDON (BW 932),9,2709,41.7,TRUE
2022,SIFTON,AAC WHEATLAND <SECAN>,5,2305,52.6,TRUE
2022,SOURIS-GLENWOOD,AAC BRANDON (BW 932),28,15854,53.4,TRUE
2022,SOURIS-GLENWOOD,AAC WHEATLAND <SECAN>,5,1490,56.3,TRUE
2022,SPRINGFIELD,AAC BRANDON (BW 932),33,11896,57.7,TRUE
2022,SPRINGFIELD,AAC LEROY VB <ALLIANCE>,6,1051,62.4,TRUE
2022,SPRINGFIELD,AAC STARBUCK <SECAN>,11,4115,64.1,TRUE
2022,SPRINGFIELD,BOLLES <SEED DEPOT>,3,1342,44.7,TRUE
2022,SPRINGFIELD,CS DAYBREAK <CANTERRA>,11,3646,66.8,TRUE
2022,ST. ANDREWS,AAC BRANDON (BW 932),15,6034,61.6,TRUE
2022,ST. ANDREWS,AAC ELIE(BW931),6,2352,55.6,TRUE
2022,ST. ANDREWS,AAC LEROY VB <ALLIANCE>,7,1695,63.4,TRUE
2022,ST. ANDREWS,AAC STARBUCK <SECAN>,12,9393,73.8,TRUE
2022,ST. ANDREWS,BOLLES <SEED DEPOT>,5,2084,47.7,TRUE
2022,ST. CLEMENTS,AAC BRANDON (BW 932),19,8181,61,TRUE
2022,ST. CLEMENTS,AAC ELIE(BW931),3,1141,58.8,TRUE
2022,ST. CLEMENTS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,9,3209.5,72.1,TRUE
2022,ST. FRANCIS XAVIER,AAC BRANDON (BW 932),5,2432,67.5,TRUE
2022,ST. FRANCIS XAVIER,AAC STARBUCK <SECAN>,13,5940,66.3,TRUE
2022,STANLEY,AAC BRANDON (BW 932),60,13332,64.4,TRUE
2022,STANLEY,AAC STARBUCK <SECAN>,38,6071,65.3,TRUE
2022,STANLEY,SY CAST,7,1207,60.7,TRUE
2022,STE. ANNE,AAC BRANDON (BW 932),23,4711,64.4,TRUE
2022,STE. ROSE,AAC BRANDON (BW 932),12,4662,44.9,TRUE
2022,STE. ROSE,AAC STARBUCK <SECAN>,4,1127,59,TRUE
2022,STE. ROSE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,785,65.7,TRUE
2022,STE. ROSE,BOLLES <SEED DEPOT>,3,1267,60.3,TRUE
2022,SWAN VALLEY WEST,AAC BRANDON (BW 932),9,3835,66.5,TRUE
2022,SWAN VALLEY WEST,AAC HOCKLEY |BW5044|,3,1026,69.6,TRUE
2022,SWAN VALLEY WEST,AAC REDBERRY,6,2121,53.5,TRUE
2022,SWAN VALLEY WEST,AAC STARBUCK <SECAN>,5,2234,93.5,TRUE
2022,SWAN VALLEY WEST,AAC TISDALE (PT250),11,3572,68.2,TRUE
2022,SWAN VALLEY WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,71,42788,74.6,TRUE
2022,SWAN VALLEY WEST,AAC WHEATLAND <SECAN>,34,18418,75.8,TRUE
2022,SWAN VALLEY WEST,CDC LANDMARK,4,1038,81,TRUE
2022,SWAN VALLEY WEST,CDC PLENTIFUL (PT580),4,922,48.8,TRUE
2022,SWAN VALLEY WEST,SY GABBRO <SYNGENTA>,6,1146,68.9,TRUE
2022,TACHE,AAC BRANDON (BW 932),47,12481,64.5,TRUE
2022,TACHE,AAC STARBUCK <SECAN>,4,1194,75.9,TRUE
2022,THOMPSON,AAC BRANDON (BW 932),30,9454,66.4,TRUE
2022,THOMPSON,AAC STARBUCK <SECAN>,22,6180,65.7,TRUE
2022,TWO BORDERS,AAC BRANDON (BW 932),62,36731.7,52.2,TRUE
2022,TWO BORDERS,AAC ELIE(BW931),35,17238.5,50.2,TRUE
2022,TWO BORDERS,AAC LEROY VB <ALLIANCE>,8,5691,55.9,TRUE
2022,TWO BORDERS,AAC REDBERRY,4,1495,41.4,TRUE
2022,TWO BORDERS,AAC STARBUCK <SECAN>,21,6372,49.1,TRUE
2022,TWO BORDERS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,1864,39,TRUE
2022,TWO BORDERS,AAC WHEATLAND <SECAN>,7,6592,55.6,TRUE
2022,TWO BORDERS,CARBERRY (BW874),3,910,43.3,TRUE
2022,TWO BORDERS,SY TORACH <SYNGENTA>,3,2092,61,TRUE
2022,VICTORIA,AAC BRANDON (BW 932),17,6042,61.3,TRUE
2022,VICTORIA,AAC ELIE(BW931),10,2012,45.5,TRUE
2022,VICTORIA,AAC LEROY VB <ALLIANCE>,7,1045,54.7,TRUE
2022,VICTORIA,AAC STARBUCK <SECAN>,8,2636,68.3,TRUE
2022,WALLACE-WOODWORTH,AAC BRANDON (BW 932),73,31277,61.9,TRUE
2022,WALLACE-WOODWORTH,"AAC MAGNET |BW 1045, BJ14*A01135|",3,680,50.9,TRUE
2022,WALLACE-WOODWORTH,AAC REDBERRY,8,4120,50,TRUE
2022,WALLACE-WOODWORTH,AAC STARBUCK <SECAN>,40,15684,76.9,TRUE
2022,WALLACE-WOODWORTH,AAC WHEATLAND <SECAN>,32,11089,62.7,TRUE
2022,WALLACE-WOODWORTH,BOLLES <SEED DEPOT>,8,2026,51.4,TRUE
2022,WALLACE-WOODWORTH,SY TORACH <SYNGENTA>,5,1730,65.1,TRUE
2022,WESTLAKE-GLADSTONE,AAC BRANDON (BW 932),48,34074,54.7,TRUE
2022,WESTLAKE-GLADSTONE,AAC ELIE(BW931),3,905,48.1,TRUE
2022,WESTLAKE-GLADSTONE,AAC LEROY VB <ALLIANCE>,6,3478,59,TRUE
2022,WESTLAKE-GLADSTONE,AAC REDBERRY,5,2220,46.4,TRUE
2022,WESTLAKE-GLADSTONE,AAC STARBUCK <SECAN>,23,10504,60.8,TRUE
2022,WESTLAKE-GLADSTONE,BOLLES <SEED DEPOT>,4,1370,56.5,TRUE
2022,WHITEHEAD,AAC BRANDON (BW 932),43,16014,53.5,TRUE
2022,WHITEHEAD,AAC STARBUCK <SECAN>,9,2334,57.9,TRUE
2022,WHITEHEAD,AAC WHEATLAND <SECAN>,7,4644,60.8,TRUE
2022,WHITEMOUTH,AAC BRANDON (BW 932),4,831,43.2,TRUE
2022,WHITEMOUTH,AAC STARBUCK <SECAN>,4,2608,57.6,TRUE
2022,WHITEMOUTH,SY CAST,4,629,48.9,TRUE
2022,WINNIPEG,AAC BRANDON (BW 932),6,1467,63.7,TRUE
2022,WINNIPEG,AAC STARBUCK <SECAN>,6,2149,68.5,TRUE
2022,WOODLANDS,AAC BRANDON (BW 932),32,9569,65.7,TRUE
2022,WOODLANDS,AAC LEROY VB <ALLIANCE>,5,628,62.6,TRUE
2022,WOODLANDS,AAC STARBUCK <SECAN>,29,9903,67.7,TRUE
2022,YELLOWHEAD,AAC BRANDON (BW 932),15,6490.1,51.6,TRUE
2022,YELLOWHEAD,AAC LEROY VB <ALLIANCE>,4,2339,57.8,TRUE
2022,YELLOWHEAD,AAC REDBERRY,21,5059,56.6,TRUE
2022,YELLOWHEAD,AAC STARBUCK <SECAN>,22,9682,61.8,TRUE
2022,YELLOWHEAD,AAC WHEATLAND <SECAN>,25,14236,70.4,TRUE
2022,YELLOWHEAD,BOLLES <SEED DEPOT>,9,6288,65,TRUE
2023,ALEXANDER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,2949,84.2,TRUE
2023,ALONSA,AAC BRANDON (BW 932),12,4572,55.7,TRUE
2023,ARGYLE,AAC BRANDON (BW 932),50,20205.2,57.6,TRUE
2023,ARGYLE,AAC HOCKLEY |BW5044|,3,588,64.6,TRUE
2023,ARGYLE,AAC HODGE |BW1069|,8,1514,67.8,TRUE
2023,ARGYLE,AAC STARBUCK <SECAN>,22,10506,59.3,TRUE
2023,ARMSTRONG,AAC BRANDON (BW 932),8,1136,46.3,TRUE
2023,BIFROST-RIVERTON,AAC BRANDON (BW 932),32,11680,60.3,TRUE
2023,BIFROST-RIVERTON,AAC HOCKLEY |BW5044|,28,8005.3,60.2,TRUE
2023,BIFROST-RIVERTON,AAC STARBUCK <SECAN>,14,6383,58.9,TRUE
2023,BIFROST-RIVERTON,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,15,5118,69.9,TRUE
2023,BIFROST-RIVERTON,CS DAYBREAK <CANTERRA>,15,7374,58.3,TRUE
2023,BIFROST-RIVERTON,SY MANNESS,4,1070,68.8,TRUE
2023,BIFROST-RIVERTON,SY TORACH <SYNGENTA>,5,871,73.9,TRUE
2023,BOISSEVAIN-MORTON,AAC BRANDON (BW 932),32,16341,69.9,TRUE
2023,BOISSEVAIN-MORTON,AAC ELIE(BW931),3,1355,70.8,TRUE
2023,BOISSEVAIN-MORTON,AAC HOCKLEY |BW5044|,18,5407,68.3,TRUE
2023,BOISSEVAIN-MORTON,AAC HODGE |BW1069|,13,3162,71.3,TRUE
2023,BOISSEVAIN-MORTON,AAC LEROY VB <ALLIANCE>,3,619,62.4,TRUE
2023,BOISSEVAIN-MORTON,AAC STARBUCK <SECAN>,11,6235,70.2,TRUE
2023,BOISSEVAIN-MORTON,AAC WHEATLAND <SECAN>,26,14031,70.3,TRUE
2023,BRENDA-WASKADA,AAC BRANDON (BW 932),43,32477,56.7,TRUE
2023,BRENDA-WASKADA,AAC ELIE(BW931),13,5053,44.5,TRUE
2023,BRENDA-WASKADA,AAC HODGE |BW1069|,4,1376,49.6,TRUE
2023,BRENDA-WASKADA,AAC REDBERRY,4,1875,48.7,TRUE
2023,BRENDA-WASKADA,AAC STARBUCK <SECAN>,4,2643,61,TRUE
2023,BRENDA-WASKADA,AAC WHEATLAND <SECAN>,9,4974,57.3,TRUE
2023,BROKENHEAD,AAC BRANDON (BW 932),18,4101,50.5,TRUE
2023,BROKENHEAD,AAC HOCKLEY |BW5044|,5,599,74.4,TRUE
2023,BROKENHEAD,AAC STARBUCK <SECAN>,4,2263,74.7,TRUE
2023,BROKENHEAD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,27,9412,73.9,TRUE
2023,BROKENHEAD,BOLLES <SEED DEPOT>,4,597,58.5,TRUE
2023,BROKENHEAD,CARBERRY (BW874),3,930,53.5,TRUE
2023,BROKENHEAD,SY CAST,8,844,40.3,TRUE
2023,CARTIER,AAC BRANDON (BW 932),28,14254,68.3,TRUE
2023,CARTIER,AAC HOCKLEY |BW5044|,5,1285,70.9,TRUE
2023,CARTIER,AAC STARBUCK <SECAN>,23,8367,75,TRUE
2023,CARTWRIGHT-ROBLIN,AAC BRANDON (BW 932),26,10441,54.6,TRUE
2023,CARTWRIGHT-ROBLIN,AAC HODGE |BW1069|,3,572,54.5,TRUE
2023,CARTWRIGHT-ROBLIN,AAC REDBERRY,3,727,53.9,TRUE
2023,CARTWRIGHT-ROBLIN,AAC STARBUCK <SECAN>,19,5995,59.5,TRUE
2023,CARTWRIGHT-ROBLIN,AAC WHEATLAND <SECAN>,17,4859,52.5,TRUE
2023,CLANWILLIAM-ERICKSON,AAC BRANDON (BW 932),4,1236,68.5,TRUE
2023,CLANWILLIAM-ERICKSON,AAC HOCKLEY |BW5044|,3,1620,58.7,TRUE
2023,CLANWILLIAM-ERICKSON,AAC REDBERRY,3,685,38.4,TRUE
2023,CLANWILLIAM-ERICKSON,AAC STARBUCK <SECAN>,7,2789,73,TRUE
2023,CORNWALLIS,AAC BRANDON (BW 932),27,7387,57.5,TRUE
2023,CORNWALLIS,AAC STARBUCK <SECAN>,5,1173,48.7,TRUE
2023,CORNWALLIS,AAC WHEATLAND <SECAN>,5,2349,82.8,TRUE
2023,DAUPHIN,AAC BRANDON (BW 932),42,19270,54.6,TRUE
2023,DAUPHIN,AAC REDBERRY,5,2923,58.6,TRUE
2023,DAUPHIN,AAC STARBUCK <SECAN>,22,7882,60.6,TRUE
2023,DAUPHIN,AAC TISDALE (PT250),4,745,53.1,TRUE
2023,DAUPHIN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,11,5115,60.8,TRUE
2023,DAUPHIN,AAC WHEATLAND <SECAN>,18,7000.5,54.1,TRUE
2023,DAUPHIN,CARDALE (BW429),3,2312,66.1,TRUE
2023,DELORAINE-WINCHESTER,AAC BRANDON (BW 932),32,15475,61.8,TRUE
2023,DELORAINE-WINCHESTER,AAC ELIE(BW931),4,5994,82.2,TRUE
2023,DELORAINE-WINCHESTER,AAC HOCKLEY |BW5044|,4,1318,61.9,TRUE
2023,DELORAINE-WINCHESTER,AAC STARBUCK <SECAN>,5,2053,72.3,TRUE
2023,DELORAINE-WINCHESTER,AAC WHEATLAND <SECAN>,5,949,73.5,TRUE
2023,DESALABERRY,AAC BRANDON (BW 932),29,10848,48.6,TRUE
2023,DESALABERRY,AAC STARBUCK <SECAN>,20,9153,52.6,TRUE
2023,DUFFERIN,AAC BRANDON (BW 932),39,11133,51,TRUE
2023,DUFFERIN,AAC HOCKLEY |BW5044|,18,4886,54.2,TRUE
2023,DUFFERIN,AAC LEROY VB <ALLIANCE>,8,1830,45.2,TRUE
2023,DUFFERIN,AAC STARBUCK <SECAN>,23,5168,53.7,TRUE
2023,ELLICE-ARCHIE,AAC BRANDON (BW 932),7,3726,53.8,TRUE
2023,ELLICE-ARCHIE,AAC HOCKLEY |BW5044|,3,1023,72,TRUE
2023,ELLICE-ARCHIE,AAC LEROY VB <ALLIANCE>,6,1190,48.4,TRUE
2023,ELLICE-ARCHIE,AAC STARBUCK <SECAN>,15,8047,53.9,TRUE
2023,ELLICE-ARCHIE,AAC WHEATLAND <SECAN>,12,8328,57,TRUE
2023,ELTON,AAC BRANDON (BW 932),39,19214,78.6,TRUE
2023,ELTON,AAC HOCKLEY |BW5044|,5,988,76.1,TRUE
2023,ELTON,AAC HODGE |BW1069|,3,773,77.6,TRUE
2023,ELTON,AAC STARBUCK <SECAN>,24,12285,75.9,TRUE
2023,ELTON,AAC WHEATLAND <SECAN>,6,1954,79.2,TRUE
2023,EMERSON-FRANKLIN,AAC BRANDON (BW 932),34,15284,70.2,TRUE
2023,EMERSON-FRANKLIN,AAC STARBUCK <SECAN>,15,5021,69.1,TRUE
2023,EMERSON-FRANKLIN,AAC WHEATLAND <SECAN>,3,1475,80.6,TRUE
2023,ETHELBERT,AAC BRANDON (BW 932),10,4111,52.8,TRUE
2023,ETHELBERT,AAC STARBUCK <SECAN>,6,2466,45.4,TRUE
2023,ETHELBERT,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,5,913,33.1,TRUE
2023,FISHER,AAC BRANDON (BW 932),26,5350,58.9,TRUE
2023,FISHER,AAC HOCKLEY |BW5044|,7,2749,59.1,TRUE
2023,FISHER,AAC STARBUCK <SECAN>,8,2460,76.1,TRUE
2023,FISHER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1482,77.5,TRUE
2023,FISHER,CS DAYBREAK <CANTERRA>,9,1941,42.9,TRUE
2023,FISHER,SY TORACH <SYNGENTA>,3,815,39.1,TRUE
2023,GILBERT PLAINS,AAC BRANDON (BW 932),22,7501,64.1,TRUE
2023,GILBERT PLAINS,AAC HOCKLEY |BW5044|,6,884,63.1,TRUE
2023,GILBERT PLAINS,AAC REDBERRY,22,14881,66.8,TRUE
2023,GILBERT PLAINS,AAC STARBUCK <SECAN>,13,5009,61.2,TRUE
2023,GILBERT PLAINS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,15,7231,61.7,TRUE
2023,GILBERT PLAINS,AAC WHEATLAND <SECAN>,13,4236,51.3,TRUE
2023,GILBERT PLAINS,BOLLES <SEED DEPOT>,4,1080,71.3,TRUE
2023,GIMLI,AAC BRANDON (BW 932),6,1806,73.3,TRUE
2023,GLENBORO-SOUTH CYPRESS,AAC BRANDON (BW 932),26,9115,56.4,TRUE
2023,GLENBORO-SOUTH CYPRESS,AAC STARBUCK <SECAN>,11,2245,61.5,TRUE
2023,GLENELLA-LANSDOWNE,AAC BRANDON (BW 932),37,19770,59,TRUE
2023,GLENELLA-LANSDOWNE,AAC HOCKLEY |BW5044|,5,969,60.9,TRUE
2023,GLENELLA-LANSDOWNE,AAC HODGE |BW1069|,9,2425,53.7,TRUE
2023,GLENELLA-LANSDOWNE,AAC REDBERRY,6,2726,50.9,TRUE
2023,GLENELLA-LANSDOWNE,AAC STARBUCK <SECAN>,17,5948,64.6,TRUE
2023,GLENELLA-LANSDOWNE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,931,48.4,TRUE
2023,GRAHAMDALE,AAC BRANDON (BW 932),4,1279,41.9,TRUE
2023,GRAHAMDALE,AAC STARBUCK <SECAN>,4,2130,50.5,TRUE
2023,GRANDVIEW,AAC BRANDON (BW 932),27,12815,68.9,TRUE
2023,GRANDVIEW,AAC HOCKLEY |BW5044|,12,2189,67.1,TRUE
2023,GRANDVIEW,AAC HODGE |BW1069|,5,892,61.7,TRUE
2023,GRANDVIEW,AAC REDBERRY,13,5540,61.9,TRUE
2023,GRANDVIEW,AAC STARBUCK <SECAN>,14,4347,64.2,TRUE
2023,GRANDVIEW,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,17,8815,60.7,TRUE
2023,GRANDVIEW,AAC WHEATLAND <SECAN>,24,8153,61.3,TRUE
2023,GRANDVIEW,BOLLES <SEED DEPOT>,11,4288,58.4,TRUE
2023,GRASSLAND,AAC BRANDON (BW 932),50,28360,61.8,TRUE
2023,GRASSLAND,AAC HOCKLEY |BW5044|,10,2831,56.3,TRUE
2023,GRASSLAND,AAC HODGE |BW1069|,5,2600,63.6,TRUE
2023,GRASSLAND,AAC LEROY VB <ALLIANCE>,6,2281,59.6,TRUE
2023,GRASSLAND,AAC STARBUCK <SECAN>,7,4504,65.1,TRUE
2023,GRASSLAND,AAC WHEATLAND <SECAN>,24,10663,64.2,TRUE
2023,GREY,AAC BRANDON (BW 932),36,15549,56.9,TRUE
2023,GREY,AAC HOCKLEY |BW5044|,21,4256,54.7,TRUE
2023,GREY,AAC HODGE |BW1069|,3,840,60.8,TRUE
2023,GREY,AAC STARBUCK <SECAN>,31,10074,59,TRUE
2023,GREY,AAC WHEATLAND <SECAN>,5,1761,55.1,TRUE
2023,GREY,BOLLES <SEED DEPOT>,3,534,55.5,TRUE
2023,GREY,SY GABBRO <SYNGENTA>,4,612,61.2,TRUE
2023,GREY,SY MANNESS,5,673,54.8,TRUE
2023,HAMIOTA,AAC BRANDON (BW 932),10,2317,66.1,TRUE
2023,HAMIOTA,AAC HOCKLEY |BW5044|,18,5788.5,76.1,TRUE
2023,HAMIOTA,AAC HODGE |BW1069|,10,2209,67.4,TRUE
2023,HAMIOTA,AAC REDBERRY,5,1562,73.3,TRUE
2023,HAMIOTA,AAC STARBUCK <SECAN>,25,9063,77.8,TRUE
2023,HAMIOTA,AAC WHEATLAND <SECAN>,25,8983,77.3,TRUE
2023,HANOVER,AAC BRANDON (BW 932),28,8319,65,TRUE
2023,HANOVER,AAC HOCKLEY |BW5044|,3,572,78.4,TRUE
2023,HANOVER,AAC STARBUCK <SECAN>,4,788,72.7,TRUE
2023,HARRISON PARK,AAC BRANDON (BW 932),11,3744,63.8,TRUE
2023,HARRISON PARK,AAC HOCKLEY |BW5044|,8,3175,76.4,TRUE
2023,HARRISON PARK,AAC LEROY VB <ALLIANCE>,3,1306,56.8,TRUE
2023,HARRISON PARK,AAC REDBERRY,24,6910,53.4,TRUE
2023,HARRISON PARK,AAC STARBUCK <SECAN>,22,8577,73.1,TRUE
2023,HARRISON PARK,AAC WHEATLAND <SECAN>,8,3339,72,TRUE
2023,HARRISON PARK,BOLLES <SEED DEPOT>,3,606,52.1,TRUE
2023,HEADINGLEY,AAC BRANDON (BW 932),4,1129,65.4,TRUE
2023,HEADINGLEY,AAC STARBUCK <SECAN>,5,1451,71,TRUE
2023,HILLSBURG-ROBLIN-SHELL RIVER,AAC BRANDON (BW 932),15,10211,65.7,TRUE
2023,HILLSBURG-ROBLIN-SHELL RIVER,AAC HOCKLEY |BW5044|,17,4346,67.7,TRUE
2023,HILLSBURG-ROBLIN-SHELL RIVER,AAC HODGE |BW1069|,7,1561,66.3,TRUE
2023,HILLSBURG-ROBLIN-SHELL RIVER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,14,5165,62.9,TRUE
2023,HILLSBURG-ROBLIN-SHELL RIVER,AAC WHEATLAND <SECAN>,37,14927,65.1,TRUE
2023,KELSEY,AAC REDBERRY,6,2130,25.6,TRUE
2023,KELSEY,CDC LANDMARK,3,2474,56.1,TRUE
2023,KILLARNEY-TURTLE MTN,AAC BRANDON (BW 932),29,15839.2,65.2,TRUE
2023,KILLARNEY-TURTLE MTN,AAC HOCKLEY |BW5044|,5,2105,58,TRUE
2023,KILLARNEY-TURTLE MTN,AAC HODGE |BW1069|,4,954,63.9,TRUE
2023,KILLARNEY-TURTLE MTN,AAC LEROY VB <ALLIANCE>,4,1023,73.3,TRUE
2023,KILLARNEY-TURTLE MTN,AAC REDBERRY,4,2025,46.9,TRUE
2023,KILLARNEY-TURTLE MTN,AAC STARBUCK <SECAN>,22,12641,68.2,TRUE
2023,KILLARNEY-TURTLE MTN,AAC WHEATLAND <SECAN>,19,11645,68.2,TRUE
2023,LAC DU BONNET,AAC BRANDON (BW 932),8,2632,64,TRUE
2023,LAC DU BONNET,AAC STARBUCK <SECAN>,5,1516,66.1,TRUE
2023,LAC DU BONNET,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,10,3137,76,TRUE
2023,LAKESHORE,AAC BRANDON (BW 932),26,6609,58.4,TRUE
2023,LAKESHORE,AAC STARBUCK <SECAN>,5,2802,47.1,TRUE
2023,LAKESHORE,AAC TISDALE (PT250),3,748,41.9,TRUE
2023,LAKESHORE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,8,4358,48.8,TRUE
2023,LORNE,AAC BRANDON (BW 932),87,27865,64.6,TRUE
2023,LORNE,AAC HOCKLEY |BW5044|,4,836,67.9,TRUE
2023,LORNE,AAC HODGE |BW1069|,5,527,60,TRUE
2023,LORNE,AAC LEROY VB <ALLIANCE>,5,1393,43.8,TRUE
2023,LORNE,AAC STARBUCK <SECAN>,46,15201,62.6,TRUE
2023,LOUISE,AAC BRANDON (BW 932),65,27045,70.2,TRUE
2023,LOUISE,AAC STARBUCK <SECAN>,48,20993.5,68.2,TRUE
2023,LOUISE,AAC WHEATLAND <SECAN>,12,4541,52.2,TRUE
2023,LOUISE,SY MANNESS,4,790,69.1,TRUE
2023,MACDONALD,AAC BRANDON (BW 932),77,32257,52.2,TRUE
2023,MACDONALD,AAC HOCKLEY |BW5044|,25,7343,52.7,TRUE
2023,MACDONALD,AAC HODGE |BW1069|,11,3235,51.5,TRUE
2023,MACDONALD,AAC STARBUCK <SECAN>,47,20535,57.5,TRUE
2023,MACDONALD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,9,2977,50,TRUE
2023,MACDONALD,SY MANNESS,5,1160,39.7,TRUE
2023,MCCREARY,AAC BRANDON (BW 932),22,8938,55.2,TRUE
2023,MCCREARY,AAC STARBUCK <SECAN>,5,843,68.2,TRUE
2023,MINITONAS-BOWSMAN,AAC BRANDON (BW 932),4,4648,66.1,TRUE
2023,MINITONAS-BOWSMAN,AAC HOCKLEY |BW5044|,16,2821,68.3,TRUE
2023,MINITONAS-BOWSMAN,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,76,41856,64.2,TRUE
