Year,RM,Crop,Yield,Unit
1993,402,Lentils,607,lb/ac
1993,402,Flax,18,bu/ac
1994,402,Spring Wheat,29.9,bu/ac
1994,402,Durum,35,bu/ac
1994,402,Canola,23.4,bu/ac
1994,402,Barley,45,bu/ac
1994,402,Oats,60,bu/ac
1994,402,Peas,27.1,bu/ac
1994,402,Lentils,555,lb/ac
1994,402,Flax,16,bu/ac
1995,402,Spring Wheat,29.1,bu/ac
1995,402,Durum,24,bu/ac
1995,402,Canola,20.4,bu/ac
1995,402,Barley,57.8,bu/ac
1995,402,Oats,65,bu/ac
1995,402,Peas,26.1,bu/ac
1995,402,Lentils,898,lb/ac
1995,402,Flax,17,bu/ac
1996,402,Spring Wheat,35.2,bu/ac
1996,402,Canola,25.4,bu/ac
1996,402,Barley,64.6,bu/ac
1996,402,Oats,81.6,bu/ac
1996,402,Peas,24.6,bu/ac
1996,402,Lentils,778,lb/ac
1996,402,Flax,18,bu/ac
1997,402,Spring Wheat,27.5,bu/ac
1997,402,Durum,20,bu/ac
1997,402,Canola,19.2,bu/ac
1997,402,Barley,42.1,bu/ac
1997,402,Oats,43.3,bu/ac
1997,402,Peas,20.7,bu/ac
1997,402,Lentils,883.7,lb/ac
1997,402,Flax,13.9,bu/ac
1998,402,Spring Wheat,28.5,bu/ac
1998,402,Durum,26,bu/ac
1998,402,Canola,19.1,bu/ac
1998,402,Barley,49.3,bu/ac
1998,402,Oats,67,bu/ac
1998,402,Peas,26.3,bu/ac
1998,402,Lentils,1155,lb/ac
1998,402,Flax,18.3,bu/ac
1999,402,Spring Wheat,37.1,bu/ac
1999,402,Durum,30,bu/ac
1999,402,Canola,23.6,bu/ac
1999,402,Barley,57.2,bu/ac
1999,402,Oats,74,bu/ac
1999,402,Peas,30.3,bu/ac
1999,402,Lentils,1410,lb/ac
1999,402,Flax,14.9,bu/ac
2000,402,Spring Wheat,31.2,bu/ac
2000,402,Durum,30,bu/ac
2000,402,Canola,26.6,bu/ac
2000,402,Barley,45.7,bu/ac
2000,402,Oats,73.9,bu/ac
2000,402,Peas,30.2,bu/ac
2000,402,Lentils,850,lb/ac
2000,402,Flax,16,bu/ac
2001,402,Spring Wheat,17.4,bu/ac
2001,402,Canola,13.6,bu/ac
2001,402,Barley,19.1,bu/ac
2001,402,Oats,24.1,bu/ac
2001,402,Peas,9,bu/ac
2001,402,Lentils,210,lb/ac
2002,402,Spring Wheat,7.2,bu/ac
2002,402,Canola,9.5,bu/ac
2002,402,Barley,13.9,bu/ac
2002,402,Oats,24,bu/ac
2002,402,Peas,4.7,bu/ac
2002,402,Lentils,213,lb/ac
2003,402,Spring Wheat,25,bu/ac
2003,402,Canola,17.6,bu/ac
2003,402,Barley,38.8,bu/ac
2003,402,Oats,48.2,bu/ac
2003,402,Peas,23.6,bu/ac
2003,402,Lentils,700,lb/ac
2004,402,Spring Wheat,31.8,bu/ac
2004,402,Canola,23.5,bu/ac
2004,402,Barley,69,bu/ac
2004,402,Oats,66.2,bu/ac
2004,402,Peas,31.1,bu/ac
2004,402,Lentils,800,lb/ac
2005,402,Spring Wheat,34.6,bu/ac
2005,402,Canola,28.9,bu/ac
2005,402,Barley,52.2,bu/ac
2005,402,Oats,83.8,bu/ac
2005,402,Peas,37.5,bu/ac
2005,402,Lentils,800,lb/ac
2005,402,Flax,23,bu/ac
2006,402,Spring Wheat,29,bu/ac
2006,402,Canola,25.1,bu/ac
2006,402,Barley,55.4,bu/ac
2006,402,Oats,93.9,bu/ac
2006,402,Peas,31.9,bu/ac
2006,402,Lentils,900,lb/ac
2006,402,Flax,24,bu/ac
2007,402,Spring Wheat,26,bu/ac
2007,402,Canola,27.7,bu/ac
2007,402,Barley,46.1,bu/ac
2007,402,Oats,74.2,bu/ac
2007,402,Peas,38.2,bu/ac
2007,402,Lentils,877,lb/ac
2008,402,Spring Wheat,31.9,bu/ac
2008,402,Canola,29.3,bu/ac
2008,402,Barley,52.8,bu/ac
2008,402,Oats,81.4,bu/ac
2008,402,Peas,35,bu/ac
2008,402,Lentils,932,lb/ac
2008,402,Flax,23.6,bu/ac
2009,402,Spring Wheat,38.6,bu/ac
2009,402,Canola,34.4,bu/ac
2009,402,Barley,65.1,bu/ac
2009,402,Oats,82.9,bu/ac
2009,402,Peas,35,bu/ac
2009,402,Lentils,1100,lb/ac
2009,402,Flax,19,bu/ac
2010,402,Spring Wheat,33.4,bu/ac
2010,402,Canola,27.3,bu/ac
2010,402,Barley,51.4,bu/ac
2010,402,Oats,63,bu/ac
2010,402,Peas,28.4,bu/ac
2010,402,Lentils,1070,lb/ac
2010,402,Flax,15.4,bu/ac
2011,402,Spring Wheat,34.7,bu/ac
2011,402,Canola,29.5,bu/ac
2011,402,Barley,66.1,bu/ac
2011,402,Oats,84.5,bu/ac
2011,402,Peas,35.8,bu/ac
2011,402,Lentils,1567,lb/ac
2011,402,Flax,22.9,bu/ac
2012,402,Spring Wheat,32.7,bu/ac
2012,402,Canola,21.4,bu/ac
2012,402,Barley,46.5,bu/ac
2012,402,Oats,67.9,bu/ac
2012,402,Peas,28.8,bu/ac
2012,402,Lentils,750,lb/ac
2012,402,Flax,18.6,bu/ac
2013,402,Spring Wheat,42.6,bu/ac
2013,402,Canola,34.3,bu/ac
2013,402,Barley,61.5,bu/ac
2013,402,Oats,82.6,bu/ac
2013,402,Peas,46.4,bu/ac
2013,402,Lentils,1237,lb/ac
2013,402,Flax,32.9,bu/ac
2014,402,Spring Wheat,36.6,bu/ac
2014,402,Canola,30.74,bu/ac
2014,402,Barley,63.45,bu/ac
2014,402,Oats,89.46,bu/ac
2014,402,Peas,31.4,bu/ac
2014,402,Lentils,916.04,lb/ac
2014,402,Flax,25.67,bu/ac
2015,402,Spring Wheat,40.26,bu/ac
2015,402,Canola,48.81,bu/ac
2015,402,Barley,65.99,bu/ac
2015,402,Oats,78.31,bu/ac
2015,402,Peas,29,bu/ac
2015,402,Lentils,1190.57,lb/ac
2015,402,Flax,30.3,bu/ac
2016,402,Spring Wheat,43.6,bu/ac
2016,402,Canola,33.1,bu/ac
2016,402,Barley,76.7,bu/ac
2016,402,Oats,89.9,bu/ac
2016,402,Peas,37.7,bu/ac
2016,402,Lentils,1426,lb/ac
2016,402,Flax,26.5,bu/ac
2017,402,Spring Wheat,48.2,bu/ac
2017,402,Canola,40.19,bu/ac
2017,402,Barley,73.01,bu/ac
2017,402,Oats,117.97,bu/ac
2017,402,Peas,44.5,bu/ac
2017,402,Lentils,1717.11,lb/ac
2018,402,Spring Wheat,45.6,bu/ac
2018,402,Canola,40.2,bu/ac
2018,402,Barley,68.3,bu/ac
2018,402,Oats,99,bu/ac
2018,402,Peas,35,bu/ac
2018,402,Lentils,1664,lb/ac
2018,402,Flax,29,bu/ac
2019,402,Spring Wheat,48,bu/ac
2019,402,Canola,43,bu/ac
2019,402,Barley,78.4,bu/ac
2019,402,Oats,122,bu/ac
2019,402,Peas,46.6,bu/ac
2019,402,Lentils,1446,lb/ac
2019,402,Flax,35,bu/ac
2020,402,Spring Wheat,49.3,bu/ac
2020,402,Canola,38.2,bu/ac
2020,402,Barley,72.2,bu/ac
2020,402,Oats,100.2,bu/ac
2020,402,Peas,37.8,bu/ac
2020,402,Lentils,1554,lb/ac
2020,402,Flax,27.6,bu/ac
2021,402,Spring Wheat,29.1,bu/ac
2021,402,Canola,18.1,bu/ac
2021,402,Barley,31.1,bu/ac
2021,402,Oats,31.5,bu/ac
2021,402,Peas,20.1,bu/ac
2021,402,Lentils,741,lb/ac
2021,402,Flax,10.7,bu/ac
2022,402,Spring Wheat,49.6,bu/ac
2022,402,Canola,39.7,bu/ac
2022,402,Barley,69.9,bu/ac
2022,402,Oats,107.6,bu/ac
2022,402,Peas,46.4,bu/ac
2022,402,Lentils,1582.9,lb/ac
2022,402,Flax,19.1,bu/ac
2023,402,Spring Wheat,45.8,bu/ac
2023,402,Canola,38.2,bu/ac
2023,402,Barley,62.9,bu/ac
2023,402,Oats,66.2,bu/ac
2023,402,Peas,37.9,bu/ac
2023,402,Lentils,1695.4,lb/ac
2023,402,Flax,23.7,bu/ac
2024,402,Spring Wheat,51.4,bu/ac
2024,402,Canola,36.8,bu/ac
2024,402,Barley,76.4,bu/ac
2024,402,Oats,101.3,bu/ac
2024,402,Peas,44.7,bu/ac
2024,402,Lentils,1788,lb/ac
2025,402,Spring Wheat,53.6,bu/ac
2025,402,Canola,44.8,bu/ac
2025,402,Barley,74.8,bu/ac
2025,402,Oats,105.9,bu/ac
2025,402,Peas,46,bu/ac
2025,402,Lentils,1712,lb/ac
1990,403,Spring Wheat,36.4,bu/ac
1990,403,Durum,33,bu/ac
1990,403,Canola,26.5,bu/ac
1990,403,Barley,55.1,bu/ac
1990,403,Oats,48.6,bu/ac
1990,403,Flax,22.2,bu/ac
1991,403,Spring Wheat,36.1,bu/ac
1991,403,Canola,24.8,bu/ac
1991,403,Barley,44.1,bu/ac
1991,403,Oats,53.2,bu/ac
1991,403,Flax,23.1,bu/ac
1992,403,Spring Wheat,27.7,bu/ac
1992,403,Durum,25,bu/ac
1992,403,Canola,25.7,bu/ac
1992,403,Barley,68,bu/ac
1992,403,Oats,44,bu/ac
1992,403,Peas,33.6,bu/ac
1992,403,Lentils,1710,lb/ac
1992,403,Flax,19,bu/ac
1993,403,Spring Wheat,34.4,bu/ac
1993,403,Canola,23.5,bu/ac
1993,403,Barley,64.1,bu/ac
1993,403,Oats,73.2,bu/ac
1993,403,Peas,48.6,bu/ac
1993,403,Lentils,704,lb/ac
1993,403,Flax,20,bu/ac
1994,403,Spring Wheat,30.1,bu/ac
1994,403,Canola,19.3,bu/ac
1994,403,Barley,55.9,bu/ac
1994,403,Oats,62.8,bu/ac
1994,403,Peas,35.4,bu/ac
1994,403,Lentils,903,lb/ac
1994,403,Flax,22.9,bu/ac
1995,403,Spring Wheat,33.5,bu/ac
1995,403,Canola,23.4,bu/ac
1995,403,Barley,54.6,bu/ac
1995,403,Oats,70.3,bu/ac
1995,403,Peas,33.2,bu/ac
1995,403,Lentils,1057,lb/ac
1995,403,Flax,25.5,bu/ac
1996,403,Spring Wheat,44.4,bu/ac
1996,403,Canola,28.6,bu/ac
1996,403,Barley,60.2,bu/ac
1996,403,Oats,74.5,bu/ac
1996,403,Peas,36.7,bu/ac
1996,403,Lentils,1139,lb/ac
1996,403,Flax,19.7,bu/ac
1997,403,Spring Wheat,26,bu/ac
1997,403,Canola,18.5,bu/ac
1997,403,Barley,36,bu/ac
1997,403,Oats,33.8,bu/ac
1997,403,Peas,23.2,bu/ac
1997,403,Lentils,1252.2,lb/ac
1997,403,Flax,17.5,bu/ac
1998,403,Spring Wheat,36.9,bu/ac
1998,403,Durum,50,bu/ac
1998,403,Canola,28.1,bu/ac
1998,403,Barley,69.3,bu/ac
1998,403,Oats,60.6,bu/ac
1998,403,Peas,33.2,bu/ac
1998,403,Lentils,926.9,lb/ac
1998,403,Flax,25.5,bu/ac
1999,403,Spring Wheat,38.6,bu/ac
1999,403,Canola,27.8,bu/ac
1999,403,Barley,67.5,bu/ac
1999,403,Oats,86,bu/ac
1999,403,Peas,43.8,bu/ac
1999,403,Flax,27,bu/ac
2000,403,Spring Wheat,41.5,bu/ac
2000,403,Canola,26.8,bu/ac
2000,403,Barley,59.2,bu/ac
2000,403,Oats,77,bu/ac
2000,403,Peas,41.6,bu/ac
2000,403,Lentils,801,lb/ac
2000,403,Flax,23.7,bu/ac
2001,403,Spring Wheat,18.4,bu/ac
2001,403,Canola,19.6,bu/ac
2001,403,Barley,26.7,bu/ac
2001,403,Oats,26.2,bu/ac
2001,403,Peas,13,bu/ac
2001,403,Lentils,1000,lb/ac
2001,403,Flax,13.7,bu/ac
2002,403,Spring Wheat,14.5,bu/ac
2002,403,Canola,6.2,bu/ac
2002,403,Barley,15.2,bu/ac
2002,403,Oats,26.5,bu/ac
2002,403,Peas,7.3,bu/ac
2003,403,Spring Wheat,29,bu/ac
2003,403,Canola,19.5,bu/ac
2003,403,Barley,45.8,bu/ac
2003,403,Oats,66.4,bu/ac
2003,403,Peas,24.1,bu/ac
2004,403,Spring Wheat,39.5,bu/ac
2004,403,Canola,22.4,bu/ac
2004,403,Barley,82,bu/ac
2004,403,Oats,91.8,bu/ac
2004,403,Peas,43,bu/ac
2004,403,Flax,12.1,bu/ac
2005,403,Spring Wheat,43.7,bu/ac
2005,403,Canola,36.2,bu/ac
2005,403,Barley,78,bu/ac
2005,403,Oats,99.8,bu/ac
2005,403,Peas,45,bu/ac
2006,403,Spring Wheat,43.2,bu/ac
2006,403,Canola,30.6,bu/ac
2006,403,Barley,67.2,bu/ac
2006,403,Oats,88.1,bu/ac
2006,403,Peas,40.9,bu/ac
2007,403,Spring Wheat,37.3,bu/ac
2007,403,Canola,35.2,bu/ac
2007,403,Barley,62.2,bu/ac
2007,403,Oats,101,bu/ac
2007,403,Peas,51.5,bu/ac
2007,403,Flax,21.5,bu/ac
2008,403,Spring Wheat,45.8,bu/ac
2008,403,Canola,41.7,bu/ac
2008,403,Barley,77.2,bu/ac
2008,403,Oats,97.1,bu/ac
2008,403,Peas,49.5,bu/ac
2008,403,Flax,30,bu/ac
2009,403,Spring Wheat,47.3,bu/ac
2009,403,Canola,38.3,bu/ac
2009,403,Barley,73.8,bu/ac
2009,403,Oats,100.8,bu/ac
2009,403,Peas,43.4,bu/ac
2010,403,Spring Wheat,47.7,bu/ac
2010,403,Canola,40.1,bu/ac
2010,403,Barley,67.3,bu/ac
2010,403,Oats,94.8,bu/ac
2010,403,Peas,31,bu/ac
2010,403,Lentils,611,lb/ac
2010,403,Flax,26.9,bu/ac
2011,403,Spring Wheat,49.7,bu/ac
2011,403,Canola,40.1,bu/ac
2011,403,Barley,73.9,bu/ac
2011,403,Oats,100.9,bu/ac
2011,403,Peas,37.8,bu/ac
2011,403,Lentils,1374,lb/ac
2011,403,Flax,28.1,bu/ac
2012,403,Spring Wheat,38.4,bu/ac
2012,403,Canola,29.4,bu/ac
2012,403,Barley,49.7,bu/ac
2012,403,Oats,78,bu/ac
2012,403,Peas,20.2,bu/ac
2012,403,Flax,29,bu/ac
2013,403,Spring Wheat,53.3,bu/ac
2013,403,Canola,36.9,bu/ac
2013,403,Barley,74,bu/ac
2013,403,Oats,93.3,bu/ac
2013,403,Peas,33.9,bu/ac
2013,403,Lentils,325,lb/ac
2013,403,Flax,36.7,bu/ac
2014,403,Spring Wheat,52.44,bu/ac
2014,403,Canola,43.68,bu/ac
2014,403,Barley,77.09,bu/ac
2014,403,Oats,99.01,bu/ac
2014,403,Peas,36.2,bu/ac
2014,403,Lentils,990.3,lb/ac
2014,403,Flax,32.2,bu/ac
2015,403,Spring Wheat,49.79,bu/ac
2015,403,Canola,42.06,bu/ac
2015,403,Barley,74.84,bu/ac
2015,403,Oats,93.55,bu/ac
2015,403,Peas,45.1,bu/ac
2015,403,Lentils,1569.32,lb/ac
2015,403,Flax,36.66,bu/ac
2016,403,Spring Wheat,49.8,bu/ac
2016,403,Canola,46.9,bu/ac
2016,403,Barley,81.2,bu/ac
2016,403,Oats,114.9,bu/ac
2016,403,Peas,45.4,bu/ac
2016,403,Lentils,1626,lb/ac
2016,403,Flax,32.4,bu/ac
2017,403,Spring Wheat,53.06,bu/ac
2017,403,Canola,43.36,bu/ac
2017,403,Barley,76.7,bu/ac
2017,403,Oats,106.06,bu/ac
2017,403,Peas,42.3,bu/ac
2017,403,Lentils,2120.48,lb/ac
2017,403,Flax,36.01,bu/ac
2018,403,Spring Wheat,53.6,bu/ac
2018,403,Canola,49.5,bu/ac
2018,403,Barley,75.9,bu/ac
2018,403,Oats,101.4,bu/ac
2018,403,Peas,48.1,bu/ac
2018,403,Lentils,2152,lb/ac
2018,403,Flax,110,bu/ac
2019,403,Spring Wheat,56.7,bu/ac
2019,403,Canola,46.6,bu/ac
2019,403,Barley,78.7,bu/ac
2019,403,Oats,117.9,bu/ac
2019,403,Peas,53.5,bu/ac
2019,403,Lentils,324,lb/ac
2020,403,Spring Wheat,63.7,bu/ac
2020,403,Canola,43.2,bu/ac
2020,403,Barley,83.2,bu/ac
2020,403,Oats,109.2,bu/ac
2020,403,Peas,44.3,bu/ac
2020,403,Lentils,2531,lb/ac
2020,403,Flax,40,bu/ac
2021,403,Spring Wheat,24.2,bu/ac
2021,403,Canola,15,bu/ac
2021,403,Barley,16.3,bu/ac
2021,403,Oats,16.4,bu/ac
2021,403,Peas,14.7,bu/ac
2021,403,Lentils,1045,lb/ac
2021,403,Flax,9.4,bu/ac
2022,403,Spring Wheat,52.5,bu/ac
2022,403,Canola,37.5,bu/ac
2022,403,Barley,52.5,bu/ac
2022,403,Oats,89.4,bu/ac
2022,403,Peas,37.6,bu/ac
2022,403,Lentils,1719.6,lb/ac
2022,403,Flax,19.6,bu/ac
2023,403,Spring Wheat,59.8,bu/ac
2023,403,Canola,46.7,bu/ac
2023,403,Barley,74,bu/ac
2023,403,Oats,82.8,bu/ac
2023,403,Peas,46,bu/ac
2023,403,Lentils,2250.9,lb/ac
2023,403,Flax,30,bu/ac
2024,403,Spring Wheat,58.1,bu/ac
2024,403,Canola,42.5,bu/ac
2024,403,Barley,65,bu/ac
2024,403,Oats,88.3,bu/ac
2024,403,Peas,43.2,bu/ac
2024,403,Lentils,1497,lb/ac
2025,403,Spring Wheat,56.9,bu/ac
2025,403,Canola,50.5,bu/ac
2025,403,Barley,73.4,bu/ac
2025,403,Oats,84.6,bu/ac
2025,403,Peas,47.7,bu/ac
2025,403,Lentils,2238,lb/ac
2025,403,Flax,34.9,bu/ac
1990,404,Spring Wheat,43.2,bu/ac
1990,404,Durum,38,bu/ac
1990,404,Canola,28.2,bu/ac
1990,404,Barley,60.8,bu/ac
1990,404,Oats,77,bu/ac
1990,404,Flax,24.3,bu/ac
1991,404,Spring Wheat,38.8,bu/ac
1991,404,Canola,24.6,bu/ac
1991,404,Barley,43.4,bu/ac
1991,404,Oats,63.2,bu/ac
1991,404,Flax,20,bu/ac
1992,404,Spring Wheat,31.2,bu/ac
1992,404,Durum,25,bu/ac
1992,404,Canola,19.3,bu/ac
1992,404,Barley,62.7,bu/ac
1992,404,Oats,84.6,bu/ac
1992,404,Peas,30,bu/ac
1992,404,Lentils,1496,lb/ac
1992,404,Flax,20,bu/ac
1993,404,Spring Wheat,40.7,bu/ac
1993,404,Canola,31.8,bu/ac
1993,404,Barley,63.3,bu/ac
1993,404,Oats,99.7,bu/ac
1993,404,Peas,49.7,bu/ac
1993,404,Lentils,859,lb/ac
1993,404,Flax,30,bu/ac
1994,404,Spring Wheat,30,bu/ac
1994,404,Durum,25,bu/ac
1994,404,Canola,26.4,bu/ac
1994,404,Barley,57.1,bu/ac
1994,404,Oats,53.5,bu/ac
1994,404,Peas,32.8,bu/ac
1994,404,Lentils,910,lb/ac
1994,404,Flax,31.4,bu/ac
1995,404,Spring Wheat,37.1,bu/ac
1995,404,Canola,29.7,bu/ac
1995,404,Barley,55.9,bu/ac
1995,404,Oats,74.8,bu/ac
1995,404,Peas,27.7,bu/ac
1995,404,Lentils,941,lb/ac
1995,404,Flax,23.7,bu/ac
1996,404,Spring Wheat,42.1,bu/ac
1996,404,Durum,29.6,bu/ac
1996,404,Canola,27.7,bu/ac
1996,404,Barley,58.9,bu/ac
1996,404,Oats,89.9,bu/ac
1996,404,Peas,33.5,bu/ac
1996,404,Lentils,1088,lb/ac
1996,404,Flax,23.5,bu/ac
1997,404,Spring Wheat,29.1,bu/ac
1997,404,Canola,21.5,bu/ac
1997,404,Barley,42.1,bu/ac
1997,404,Oats,60.3,bu/ac
1997,404,Peas,28.3,bu/ac
1997,404,Lentils,1155.5,lb/ac
1997,404,Flax,15.1,bu/ac
1998,404,Spring Wheat,37,bu/ac
1998,404,Durum,37.3,bu/ac
1998,404,Canola,24.5,bu/ac
1998,404,Barley,63.9,bu/ac
1998,404,Oats,77.2,bu/ac
1998,404,Peas,33.6,bu/ac
1998,404,Lentils,973.3,lb/ac
1998,404,Flax,24.5,bu/ac
1999,404,Spring Wheat,44.7,bu/ac
1999,404,Canola,30.1,bu/ac
1999,404,Barley,64.1,bu/ac
1999,404,Oats,90.1,bu/ac
1999,404,Peas,45.4,bu/ac
1999,404,Lentils,1700,lb/ac
1999,404,Flax,22.8,bu/ac
2000,404,Spring Wheat,33.3,bu/ac
2000,404,Canola,24.3,bu/ac
2000,404,Barley,58.3,bu/ac
2000,404,Oats,70,bu/ac
2000,404,Peas,35.7,bu/ac
2000,404,Lentils,821.5,lb/ac
2000,404,Flax,24,bu/ac
2001,404,Spring Wheat,20.5,bu/ac
2001,404,Canola,17,bu/ac
2001,404,Barley,32.4,bu/ac
2001,404,Oats,40.3,bu/ac
2001,404,Peas,12.9,bu/ac
2001,404,Flax,15.5,bu/ac
2002,404,Spring Wheat,12.8,bu/ac
2002,404,Canola,7.4,bu/ac
2002,404,Barley,13.6,bu/ac
2002,404,Oats,22.2,bu/ac
2002,404,Peas,10.3,bu/ac
2002,404,Lentils,336,lb/ac
2003,404,Spring Wheat,28.1,bu/ac
2003,404,Durum,30.8,bu/ac
2003,404,Canola,14,bu/ac
2003,404,Barley,39.5,bu/ac
2003,404,Oats,41.8,bu/ac
2003,404,Peas,15,bu/ac
2003,404,Lentils,675,lb/ac
2003,404,Flax,17.5,bu/ac
2004,404,Spring Wheat,39,bu/ac
2004,404,Canola,23.8,bu/ac
2004,404,Barley,57.1,bu/ac
2004,404,Oats,65.4,bu/ac
2004,404,Peas,41.3,bu/ac
2004,404,Lentils,593,lb/ac
2004,404,Flax,13.2,bu/ac
2005,404,Spring Wheat,45,bu/ac
2005,404,Canola,38.4,bu/ac
2005,404,Barley,64.8,bu/ac
2005,404,Oats,86.2,bu/ac
2005,404,Peas,44.1,bu/ac
2005,404,Flax,25,bu/ac
2006,404,Spring Wheat,48.4,bu/ac
2006,404,Canola,33.5,bu/ac
2006,404,Barley,62.3,bu/ac
2006,404,Oats,84.3,bu/ac
2006,404,Peas,43.8,bu/ac
2006,404,Flax,29,bu/ac
2007,404,Spring Wheat,28.5,bu/ac
2007,404,Canola,32.4,bu/ac
2007,404,Barley,57.2,bu/ac
2007,404,Oats,99.4,bu/ac
2007,404,Peas,48,bu/ac
2007,404,Flax,23,bu/ac
2008,404,Spring Wheat,49.1,bu/ac
2008,404,Canola,40.1,bu/ac
2008,404,Barley,79,bu/ac
2008,404,Oats,106.1,bu/ac
2008,404,Peas,47.2,bu/ac
2009,404,Spring Wheat,57.4,bu/ac
2009,404,Canola,41.3,bu/ac
2009,404,Barley,95.8,bu/ac
2009,404,Oats,98.3,bu/ac
2009,404,Peas,43.6,bu/ac
2010,404,Spring Wheat,49.6,bu/ac
2010,404,Canola,42.2,bu/ac
2010,404,Barley,75.6,bu/ac
2010,404,Oats,90.4,bu/ac
2010,404,Peas,36.5,bu/ac
2010,404,Lentils,934,lb/ac
2010,404,Flax,21.1,bu/ac
2011,404,Spring Wheat,52.6,bu/ac
2011,404,Canola,42.4,bu/ac
2011,404,Barley,71.7,bu/ac
2011,404,Oats,116,bu/ac
2011,404,Peas,33.5,bu/ac
2011,404,Flax,23.7,bu/ac
2012,404,Spring Wheat,41.5,bu/ac
2012,404,Canola,28.9,bu/ac
2012,404,Barley,60.1,bu/ac
2012,404,Oats,86.4,bu/ac
2012,404,Peas,24,bu/ac
2013,404,Spring Wheat,66,bu/ac
2013,404,Canola,42.8,bu/ac
2013,404,Barley,83.1,bu/ac
2013,404,Oats,110.7,bu/ac
2013,404,Peas,58.5,bu/ac
2013,404,Lentils,325,lb/ac
2013,404,Flax,25.9,bu/ac
2014,404,Spring Wheat,53.75,bu/ac
2014,404,Durum,41.56,bu/ac
2014,404,Canola,40.62,bu/ac
2014,404,Barley,80.79,bu/ac
2014,404,Oats,114.63,bu/ac
2014,404,Peas,53,bu/ac
2014,404,Lentils,2117.49,lb/ac
2014,404,Flax,29.29,bu/ac
2015,404,Spring Wheat,59.26,bu/ac
2015,404,Canola,50.09,bu/ac
2015,404,Barley,87.1,bu/ac
2015,404,Oats,117.19,bu/ac
2015,404,Peas,57,bu/ac
2015,404,Lentils,1733.62,lb/ac
2015,404,Flax,37.13,bu/ac
2016,404,Spring Wheat,56.1,bu/ac
2016,404,Canola,48.2,bu/ac
2016,404,Barley,83.5,bu/ac
2016,404,Oats,130.8,bu/ac
2016,404,Peas,56,bu/ac
2016,404,Lentils,2476,lb/ac
2016,404,Flax,29,bu/ac
2017,404,Spring Wheat,56.87,bu/ac
2017,404,Canola,49.18,bu/ac
2017,404,Barley,79.77,bu/ac
2017,404,Peas,42.1,bu/ac
2017,404,Lentils,2313.89,lb/ac
2018,404,Spring Wheat,56.9,bu/ac
2018,404,Canola,49.2,bu/ac
2018,404,Barley,82.4,bu/ac
2018,404,Peas,48.5,bu/ac
2018,404,Lentils,2364,lb/ac
2018,404,Flax,26,bu/ac
2019,404,Spring Wheat,58.3,bu/ac
2019,404,Canola,45.2,bu/ac
2019,404,Barley,93.4,bu/ac
2019,404,Peas,51.2,bu/ac
2019,404,Lentils,2185,lb/ac
2019,404,Flax,31.6,bu/ac
2020,404,Spring Wheat,67.4,bu/ac
2020,404,Durum,62.4,bu/ac
2020,404,Canola,46.7,bu/ac
2020,404,Barley,81.7,bu/ac
2020,404,Peas,46.8,bu/ac
2020,404,Lentils,2302,lb/ac
2020,404,Flax,29.6,bu/ac
2021,404,Spring Wheat,23.7,bu/ac
2021,404,Canola,14.4,bu/ac
2021,404,Barley,13.6,bu/ac
2021,404,Peas,12.4,bu/ac
2021,404,Lentils,831,lb/ac
2021,404,Flax,7.3,bu/ac
2022,404,Spring Wheat,48.6,bu/ac
2022,404,Canola,34.3,bu/ac
2022,404,Barley,61.8,bu/ac
2022,404,Peas,38,bu/ac
2022,404,Lentils,1417.6,lb/ac
2022,404,Flax,19.8,bu/ac
2023,404,Spring Wheat,66.4,bu/ac
2023,404,Canola,46.3,bu/ac
2023,404,Barley,78.6,bu/ac
2023,404,Peas,55.9,bu/ac
2023,404,Lentils,2258.9,lb/ac
2023,404,Flax,19.2,bu/ac
2024,404,Spring Wheat,61.7,bu/ac
2024,404,Canola,38.9,bu/ac
2024,404,Barley,77,bu/ac
2024,404,Oats,95.7,bu/ac
2024,404,Peas,42.9,bu/ac
2024,404,Lentils,1665,lb/ac
2025,404,Spring Wheat,60.7,bu/ac
2025,404,Canola,49.7,bu/ac
2025,404,Barley,86.9,bu/ac
2025,404,Oats,119.6,bu/ac
2025,404,Peas,52.8,bu/ac
2025,404,Lentils,2261,lb/ac
2025,404,Flax,30.6,bu/ac
1990,405,Spring Wheat,33.9,bu/ac
1990,405,Durum,31,bu/ac
1990,405,Canola,18.8,bu/ac
1990,405,Barley,47.9,bu/ac
1990,405,Oats,46.4,bu/ac
1990,405,Flax,21,bu/ac
1991,405,Spring Wheat,36.5,bu/ac
1991,405,Durum,38,bu/ac
1991,405,Canola,26.7,bu/ac
1991,405,Barley,43.7,bu/ac
1991,405,Oats,62.6,bu/ac
1991,405,Flax,15,bu/ac
1992,405,Spring Wheat,24.6,bu/ac
1992,405,Durum,30,bu/ac
1992,405,Canola,22.4,bu/ac
1992,405,Barley,25.4,bu/ac
1992,405,Oats,50,bu/ac
1992,405,Peas,15,bu/ac
1992,405,Lentils,700,lb/ac
1992,405,Flax,18,bu/ac
1993,405,Spring Wheat,32.8,bu/ac
1993,405,Durum,35,bu/ac
1993,405,Canola,28.2,bu/ac
1993,405,Barley,57.1,bu/ac
1993,405,Oats,65.5,bu/ac
1993,405,Peas,23.3,bu/ac
1993,405,Lentils,636,lb/ac
1993,405,Flax,22,bu/ac
1994,405,Spring Wheat,27.4,bu/ac
1994,405,Durum,22,bu/ac
1994,405,Canola,22.5,bu/ac
