Year,Municipality,Variety,Farms,Acres,Yield_bu_ac,Reported
2024,ROLAND,SY MANNESS,7,2047.0,85.9,TRUE
2024,ROSEDALE,AAC BRANDON (BW 932),22,9450.0,65.1,TRUE
2024,ROSEDALE,AAC ELIE(BW931),3,1289.0,60.8,TRUE
2024,ROSEDALE,AAC HOCKLEY |BW5044|,3,600.0,68.0,TRUE
2024,ROSEDALE,AAC HODGE |BW1069|,,,,FALSE
2024,ROSEDALE,AAC REDBERRY,,,,FALSE
2024,ROSEDALE,AAC STARBUCK <SECAN>,25,9961.0,71.1,TRUE
2024,ROSEDALE,AAC WHEATLAND <SECAN>,7,3124.0,81.3,TRUE
2024,ROSEDALE,BOLLES <SEED DEPOT>,,,,FALSE
2024,ROSEDALE,CDC PLENTIFUL (PT580),,,,FALSE
2024,ROSSBURN,AAC BRANDON (BW 932),15,5278.1,62.0,TRUE
2024,ROSSBURN,AAC CAMERON VB <CANTERRA>,,,,FALSE
2024,ROSSBURN,AAC HOCKLEY |BW5044|,,,,FALSE
2024,ROSSBURN,AAC HODGE |BW1069|,11,3861.0,63.9,TRUE
2024,ROSSBURN,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,ROSSBURN,AAC REDBERRY,7,2811.0,45.0,TRUE
2024,ROSSBURN,AAC STARBUCK <SECAN>,11,4205.0,63.8,TRUE
2024,ROSSBURN,AAC WHEATLAND <SECAN>,16,7085.0,59.9,TRUE
2024,ROSSBURN,AC BARRIE (BW 661),,,,FALSE
2024,ROSSBURN,BOLLES <SEED DEPOT>,,,,FALSE
2024,ROSSBURN,CDC LANDMARK,,,,FALSE
2024,ROSSBURN,SY GABBRO <SYNGENTA>,,,,FALSE
2024,ROSSBURN,SY MANNESS,10,2566.0,61.1,TRUE
2024,ROSSER,AAC BRANDON (BW 932),5,3109.0,58.3,TRUE
2024,ROSSER,AAC HOCKLEY |BW5044|,8,3325.0,69.6,TRUE
2024,ROSSER,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,ROSSER,AAC STARBUCK <SECAN>,30,11152.0,63.8,TRUE
2024,RUSSELL-BINSCARTH,AAC BRANDON (BW 932),,,,FALSE
2024,RUSSELL-BINSCARTH,AAC DARBY,,,,FALSE
2024,RUSSELL-BINSCARTH,AAC HOCKLEY |BW5044|,9,3664.0,83.0,TRUE
2024,RUSSELL-BINSCARTH,AAC HODGE |BW1069|,8,4285.0,67.1,TRUE
2024,RUSSELL-BINSCARTH,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,RUSSELL-BINSCARTH,AAC REDBERRY,,,,FALSE
2024,RUSSELL-BINSCARTH,AAC STARBUCK <SECAN>,9,3663.0,61.6,TRUE
2024,RUSSELL-BINSCARTH,AAC WHEATLAND <SECAN>,14,10242.0,68.2,TRUE
2024,RUSSELL-BINSCARTH,CARDALE (BW429),,,,FALSE
2024,RUSSELL-BINSCARTH,CDC LANDMARK,,,,FALSE
2024,RUSSELL-BINSCARTH,SY MANNESS,9,2389.0,84.5,TRUE
2024,SIFTON,AAC BRANDON (BW 932),6,2577.0,52.8,TRUE
2024,SIFTON,AAC HOCKLEY |BW5044|,4,1275.0,69.4,TRUE
2024,SIFTON,AAC HODGE |BW1069|,,,,FALSE
2024,SIFTON,AAC STARBUCK <SECAN>,,,,FALSE
2024,SIFTON,AAC WHEATLAND <SECAN>,3,1076.0,55.5,TRUE
2024,SOURIS-GLENWOOD,AAC BRANDON (BW 932),15,9175.0,67.0,TRUE
2024,SOURIS-GLENWOOD,AAC BROADACRES <PROVEN>,,,,FALSE
2024,SOURIS-GLENWOOD,AAC ELIE(BW931),,,,FALSE
2024,SOURIS-GLENWOOD,AAC HOCKLEY |BW5044|,8,3089.0,66.1,TRUE
2024,SOURIS-GLENWOOD,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,SOURIS-GLENWOOD,AAC STARBUCK <SECAN>,4,2804.0,66.3,TRUE
2024,SOURIS-GLENWOOD,AAC WHEATLAND <SECAN>,6,2835.0,74.3,TRUE
2024,SOURIS-GLENWOOD,BOLLES <SEED DEPOT>,,,,FALSE
2024,SOURIS-GLENWOOD,CARDALE (BW429),,,,FALSE
2024,SOURIS-GLENWOOD,SY CAST,,,,FALSE
2024,SOURIS-GLENWOOD,SY MANNESS,6,1649.0,69.0,TRUE
2024,SPRINGFIELD,AAC BRANDON (BW 932),25,7256.0,54.4,TRUE
2024,SPRINGFIELD,AAC BROADACRES <PROVEN>,,,,FALSE
2024,SPRINGFIELD,AAC ELIE(BW931),,,,FALSE
2024,SPRINGFIELD,AAC HOCKLEY |BW5044|,11,2509.0,60.0,TRUE
2024,SPRINGFIELD,AAC HODGE |BW1069|,,,,FALSE
2024,SPRINGFIELD,AAC LEROY VB <ALLIANCE>,4,539.0,56.2,TRUE
2024,SPRINGFIELD,AAC SPIKE,,,,FALSE
2024,SPRINGFIELD,AAC STARBUCK <SECAN>,15,3654.0,64.9,TRUE
2024,SPRINGFIELD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,7,1628.0,58.5,TRUE
2024,SPRINGFIELD,AAC WESTKING,,,,FALSE
2024,SPRINGFIELD,AC DOMAIN (BW 148),,,,FALSE
2024,SPRINGFIELD,BOLLES <SEED DEPOT>,,,,FALSE
2024,SPRINGFIELD,CDC ENVY,,,,FALSE
2024,SPRINGFIELD,CS DAYBREAK <CANTERRA>,,,,FALSE
2024,SPRINGFIELD,SY CAST,,,,FALSE
2024,SPRINGFIELD,SY MANNESS,8,3808.0,83.2,TRUE
2024,ST. ANDREWS,AAC BRANDON (BW 932),20,7305.0,65.1,TRUE
2024,ST. ANDREWS,AAC BROADACRES <PROVEN>,,,,FALSE
2024,ST. ANDREWS,AAC ELIE(BW931),4,781.0,41.3,TRUE
2024,ST. ANDREWS,AAC HOCKLEY |BW5044|,4,1020.0,57.1,TRUE
2024,ST. ANDREWS,AAC HODGE |BW1069|,,,,FALSE
2024,ST. ANDREWS,AAC LEROY VB <ALLIANCE>,5,1243.0,49.3,TRUE
2024,ST. ANDREWS,AAC STARBUCK <SECAN>,26,14487.0,64.9,TRUE
2024,ST. ANDREWS,BOLLES <SEED DEPOT>,3,880.0,69.6,TRUE
2024,ST. ANDREWS,CARDALE (BW429),,,,FALSE
2024,ST. ANDREWS,GLENN,,,,FALSE
2024,ST. ANDREWS,SY TORACH <SYNGENTA>,,,,FALSE
2024,ST. CLEMENTS,AAC BRANDON (BW 932),11,2479.0,49.4,TRUE
2024,ST. CLEMENTS,AAC ELIE(BW931),4,1182.0,66.1,TRUE
2024,ST. CLEMENTS,AAC HOCKLEY |BW5044|,8,3222.0,74.3,TRUE
2024,ST. CLEMENTS,AAC HODGE |BW1069|,,,,FALSE
2024,ST. CLEMENTS,AAC LEROY VB <ALLIANCE>,3,1140.0,46.0,TRUE
2024,ST. CLEMENTS,AAC STARBUCK <SECAN>,3,831.0,43.6,TRUE
2024,ST. CLEMENTS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,14,4468.0,66.7,TRUE
2024,ST. CLEMENTS,GLENN,,,,FALSE
2024,ST. CLEMENTS,KANE (BW342),,,,FALSE
2024,ST. FRANCIS XAVIER,AAC BRANDON (BW 932),7,1828.0,69.2,TRUE
2024,ST. FRANCIS XAVIER,AAC HOCKLEY |BW5044|,,,,FALSE
2024,ST. FRANCIS XAVIER,AAC HODGE |BW1069|,,,,FALSE
2024,ST. FRANCIS XAVIER,AAC STARBUCK <SECAN>,15,7094.0,73.1,TRUE
2024,ST. FRANCIS XAVIER,SY MANNESS,,,,FALSE
2024,ST. LAURENT,AAC HOCKLEY |BW5044|,,,,FALSE
2024,ST. LAURENT,AAC STARBUCK <SECAN>,,,,FALSE
2024,STANLEY,AAC BRANDON (BW 932),45,8919.0,71.4,TRUE
2024,STANLEY,AAC BROADACRES <PROVEN>,6,1523.0,66.2,TRUE
2024,STANLEY,AAC ELIE(BW931),,,,FALSE
2024,STANLEY,AAC STARBUCK <SECAN>,42,7067.0,70.9,TRUE
2024,STANLEY,AAC WESTKING,,,,FALSE
2024,STANLEY,AAC WHEATLAND <SECAN>,6,599.0,75.1,TRUE
2024,STANLEY,SY CAST,4,1273.0,70.4,TRUE
2024,STANLEY,SY MANNESS,5,855.0,71.1,TRUE
2024,STE. ANNE,AAC BRANDON (BW 932),18,3480.0,73.7,TRUE
2024,STE. ANNE,AAC HOCKLEY |BW5044|,,,,FALSE
2024,STE. ANNE,AAC STARBUCK <SECAN>,,,,FALSE
2024,STE. ANNE,CARDALE (BW429),,,,FALSE
2024,STE. ROSE,AAC BRANDON (BW 932),13,8620.1,60.6,TRUE
2024,STE. ROSE,AAC HOCKLEY |BW5044|,,,,FALSE
2024,STE. ROSE,AAC HODGE |BW1069|,,,,FALSE
2024,STE. ROSE,AAC STARBUCK <SECAN>,9,3672.0,66.2,TRUE
2024,STE. ROSE,AAC TISDALE (PT250),,,,FALSE
2024,STE. ROSE,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2024,STE. ROSE,CARDALE (BW429),4,2757.0,60.8,TRUE
2024,STE. ROSE,SY MANNESS,,,,FALSE
2024,STUARTBURN,AAC BRANDON (BW 932),,,,FALSE
2024,STUARTBURN,AAC HOCKLEY |BW5044|,,,,FALSE
2024,STUARTBURN,AAC STARBUCK <SECAN>,,,,FALSE
2024,SWAN VALLEY WEST,AAC CONNERY |PT245|,,,,FALSE
2024,SWAN VALLEY WEST,AAC HOCKLEY |BW5044|,32,15425.0,71.6,TRUE
2024,SWAN VALLEY WEST,AAC HODGE |BW1069|,4,3477.0,74.7,TRUE
2024,SWAN VALLEY WEST,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,SWAN VALLEY WEST,AAC REDBERRY,,,,FALSE
2024,SWAN VALLEY WEST,AAC REDSTAR <SECAN> |PT488|,,,,FALSE
2024,SWAN VALLEY WEST,AAC STARBUCK <SECAN>,,,,FALSE
2024,SWAN VALLEY WEST,AAC STOUGHTON,,,,FALSE
2024,SWAN VALLEY WEST,AAC TISDALE (PT250),,,,FALSE
2024,SWAN VALLEY WEST,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,53,40458.0,77.7,TRUE
2024,SWAN VALLEY WEST,AAC WESTKING,,,,FALSE
2024,SWAN VALLEY WEST,AAC WHEATLAND <SECAN>,29,13634.0,70.3,TRUE
2024,SWAN VALLEY WEST,AC DOMAIN (BW 148),,,,FALSE
2024,SWAN VALLEY WEST,BOLLES <SEED DEPOT>,3,991.0,73.4,TRUE
2024,SWAN VALLEY WEST,BW5089,,,,FALSE
2024,SWAN VALLEY WEST,CDC ENVY,,,,FALSE
2024,SWAN VALLEY WEST,CDC PLENTIFUL (PT580),,,,FALSE
2024,SWAN VALLEY WEST,SY GABBRO <SYNGENTA>,,,,FALSE
2024,SWAN VALLEY WEST,SY MANNESS,19,8022.0,78.7,TRUE
2024,TACHE,AAC BRANDON (BW 932),36,8390.0,69.6,TRUE
2024,TACHE,AAC ELIE(BW931),,,,FALSE
2024,TACHE,AAC HOCKLEY |BW5044|,6,797.0,49.4,TRUE
2024,TACHE,AAC HODGE |BW1069|,,,,FALSE
2024,TACHE,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,TACHE,AAC STARBUCK <SECAN>,,,,FALSE
2024,TACHE,AAC WHEATLAND <SECAN>,,,,FALSE
2024,TACHE,CDC STANLEY (BW880),,,,FALSE
2024,TACHE,SY MANNESS,,,,FALSE
2024,THOMPSON,AAC BRANDON (BW 932),22,6307.0,72.1,TRUE
2024,THOMPSON,AAC BROADACRES <PROVEN>,,,,FALSE
2024,THOMPSON,AAC HOCKLEY |BW5044|,,,,FALSE
2024,THOMPSON,AAC STARBUCK <SECAN>,27,8020.0,69.5,TRUE
2024,THOMPSON,AAC WHEATLAND <SECAN>,,,,FALSE
2024,THOMPSON,AC BARRIE (BW 661),,,,FALSE
2024,THOMPSON,CARBERRY (BW874),,,,FALSE
2024,THOMPSON,SY MANNESS,,,,FALSE
2024,TWO BORDERS,AAC BRANDON (BW 932),57,40253.0,61.6,TRUE
2024,TWO BORDERS,AAC BROADACRES <PROVEN>,3,1256.0,59.9,TRUE
2024,TWO BORDERS,AAC ELIE(BW931),26,16188.0,54.5,TRUE
2024,TWO BORDERS,AAC HOCKLEY |BW5044|,11,4177.0,66.2,TRUE
2024,TWO BORDERS,AAC HODGE |BW1069|,8,3513.0,57.5,TRUE
2024,TWO BORDERS,AAC LEROY VB <ALLIANCE>,16,9680.0,55.5,TRUE
2024,TWO BORDERS,AAC REDBERRY,,,,FALSE
2024,TWO BORDERS,AAC STARBUCK <SECAN>,18,6935.0,65.0,TRUE
2024,TWO BORDERS,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2024,TWO BORDERS,AAC WHEATLAND <SECAN>,13,6318.0,67.4,TRUE
2024,TWO BORDERS,BOLLES <SEED DEPOT>,,,,FALSE
2024,TWO BORDERS,CARBERRY (BW874),,,,FALSE
2024,TWO BORDERS,CDC ADAMANT (BW488),,,,FALSE
2024,TWO BORDERS,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2024,TWO BORDERS,SY BRAWN,,,,FALSE
2024,TWO BORDERS,SY MANNESS,,,,FALSE
2024,TWO BORDERS,SY TORACH <SYNGENTA>,,,,FALSE
2024,UNORG TERRITORY,AAC HODGE |BW1069|,,,,FALSE
2024,UNORG TERRITORY,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2024,VICTORIA,5605HR CL (BW918),,,,FALSE
2024,VICTORIA,AAC BRANDON (BW 932),12,4832.0,71.7,TRUE
2024,VICTORIA,AAC ELIE(BW931),7,1057.0,47.6,TRUE
2024,VICTORIA,AAC HODGE |BW1069|,,,,FALSE
2024,VICTORIA,AAC LEROY VB <ALLIANCE>,8,1585.0,59.6,TRUE
2024,VICTORIA,AAC REDBERRY,,,,FALSE
2024,VICTORIA,AAC STARBUCK <SECAN>,10,2543.0,77.3,TRUE
2024,VICTORIA,AAC WHEATLAND <SECAN>,6,2023.0,74.3,TRUE
2024,VICTORIA,AC BARRIE (BW 661),,,,FALSE
2024,VICTORIA,CDC ENVY,,,,FALSE
2024,VICTORIA,SY CAST,,,,FALSE
2024,VICTORIA,SY MANNESS,,,,FALSE
2024,WALLACE-WOODWORTH,AAC BRANDON (BW 932),49,19736.0,55.0,TRUE
2024,WALLACE-WOODWORTH,AAC BROADACRES <PROVEN>,,,,FALSE
2024,WALLACE-WOODWORTH,AAC ELIE(BW931),,,,FALSE
2024,WALLACE-WOODWORTH,AAC HOCKLEY |BW5044|,15,5998.0,64.5,TRUE
2024,WALLACE-WOODWORTH,AAC HODGE |BW1069|,31,8406.0,59.6,TRUE
2024,WALLACE-WOODWORTH,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,WALLACE-WOODWORTH,AAC REDBERRY,,,,FALSE
2024,WALLACE-WOODWORTH,AAC REDSTAR <SECAN> |PT488|,,,,FALSE
2024,WALLACE-WOODWORTH,AAC STARBUCK <SECAN>,55,22903.0,57.5,TRUE
2024,WALLACE-WOODWORTH,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,,,,FALSE
2024,WALLACE-WOODWORTH,AAC WESTKING,,,,FALSE
2024,WALLACE-WOODWORTH,AAC WHEATLAND <SECAN>,34,17893.0,56.4,TRUE
2024,WALLACE-WOODWORTH,BOLLES <SEED DEPOT>,,,,FALSE
2024,WALLACE-WOODWORTH,CDC ENVY,,,,FALSE
2024,WALLACE-WOODWORTH,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2024,WALLACE-WOODWORTH,GLENN,,,,FALSE
2024,WALLACE-WOODWORTH,SY MANNESS,7,1746.0,71.6,TRUE
2024,WALLACE-WOODWORTH,SY TORACH <SYNGENTA>,7,2120.0,47.9,TRUE
2024,WEST INTERLAKE,AAC BRANDON (BW 932),,,,FALSE
2024,WEST INTERLAKE,AAC HOCKLEY |BW5044|,3,713.0,52.1,TRUE
2024,WEST INTERLAKE,AAC HODGE |BW1069|,,,,FALSE
2024,WEST INTERLAKE,CARDALE (BW429),,,,FALSE
2024,WEST INTERLAKE,SY MANNESS,,,,FALSE
2024,WEST ST. PAUL,AAC BRANDON (BW 932),,,,FALSE
2024,WEST ST. PAUL,AAC STARBUCK <SECAN>,4,1485.0,55.7,TRUE
2024,WESTLAKE-GLADSTONE,AAC BRANDON (BW 932),46,37028.0,63.1,TRUE
2024,WESTLAKE-GLADSTONE,AAC ELIE(BW931),,,,FALSE
2024,WESTLAKE-GLADSTONE,AAC HOCKLEY |BW5044|,9,1487.0,46.8,TRUE
2024,WESTLAKE-GLADSTONE,AAC HODGE |BW1069|,3,761.0,64.4,TRUE
2024,WESTLAKE-GLADSTONE,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,WESTLAKE-GLADSTONE,AAC REDBERRY,3,1432.0,56.2,TRUE
2024,WESTLAKE-GLADSTONE,AAC STARBUCK <SECAN>,31,17912.0,69.9,TRUE
2024,WESTLAKE-GLADSTONE,AAC WHEATLAND <SECAN>,3,3222.0,63.3,TRUE
2024,WESTLAKE-GLADSTONE,BOLLES <SEED DEPOT>,,,,FALSE
2024,WHITEHEAD,AAC BRANDON (BW 932),26,11521.0,57.7,TRUE
2024,WHITEHEAD,AAC BROADACRES <PROVEN>,4,677.0,66.1,TRUE
2024,WHITEHEAD,AAC ELIE(BW931),,,,FALSE
2024,WHITEHEAD,AAC HOCKLEY |BW5044|,,,,FALSE
2024,WHITEHEAD,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,WHITEHEAD,AAC STARBUCK <SECAN>,7,3199.0,62.7,TRUE
2024,WHITEHEAD,AAC WHEATLAND <SECAN>,11,7047.0,64.2,TRUE
2024,WHITEHEAD,SY MANNESS,3,1032.0,60.6,TRUE
2024,WHITEMOUTH,AAC BRANDON (BW 932),10,1580.0,62.2,TRUE
2024,WHITEMOUTH,AAC HOCKLEY |BW5044|,3,1133.0,63.9,TRUE
2024,WHITEMOUTH,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,WHITEMOUTH,AAC STARBUCK <SECAN>,,,,FALSE
2024,WHITEMOUTH,GLENN,,,,FALSE
2024,WINNIPEG,AAC BRANDON (BW 932),,,,FALSE
2024,WINNIPEG,AAC HOCKLEY |BW5044|,4,767.0,67.7,TRUE
2024,WINNIPEG,AAC STARBUCK <SECAN>,3,946.0,55.2,TRUE
2024,WOODLANDS,AAC BRANDON (BW 932),21,8941.0,54.2,TRUE
2024,WOODLANDS,AAC HOCKLEY |BW5044|,4,1509.0,71.6,TRUE
2024,WOODLANDS,AAC LEROY VB <ALLIANCE>,3,740.0,48.5,TRUE
2024,WOODLANDS,AAC STARBUCK <SECAN>,32,10161.0,62.7,TRUE
2024,WOODLANDS,AAC STOUGHTON,,,,FALSE
2024,WOODLANDS,AAC WESTKING,,,,FALSE
2024,YELLOWHEAD,AAC BRANDON (BW 932),7,1913.2,55.8,TRUE
2024,YELLOWHEAD,AAC BROADACRES <PROVEN>,,,,FALSE
2024,YELLOWHEAD,AAC HOCKLEY |BW5044|,13,4475.0,67.5,TRUE
2024,YELLOWHEAD,AAC HODGE |BW1069|,13,8134.0,64.1,TRUE
2024,YELLOWHEAD,AAC LEROY VB <ALLIANCE>,,,,FALSE
2024,YELLOWHEAD,"AAC MAGNET |BW 1045, BJ14*A01135|",,,,FALSE
2024,YELLOWHEAD,AAC REDBERRY,9,3673.0,55.7,TRUE
2024,YELLOWHEAD,AAC STARBUCK <SECAN>,27,9570.1,68.9,TRUE
2024,YELLOWHEAD,AAC WESTKING,,,,FALSE
2024,YELLOWHEAD,AAC WHEATLAND <SECAN>,20,12479.0,76.3,TRUE
2024,YELLOWHEAD,BOLLES <SEED DEPOT>,3,1515.0,72.7,TRUE
2024,YELLOWHEAD,CDC ENVY,,,,FALSE
2024,YELLOWHEAD,SY MANNESS,24,8803.0,74.1,TRUE
2024,YELLOWHEAD,SY TORACH <SYNGENTA>,,,,FALSE
2025,ALEXANDER,AAC BRANDON (BW 932),4,835.0,70.2,TRUE
2025,ALEXANDER,AAC BROADACRES <PROVEN>,,,,FALSE
2025,ALEXANDER,AAC ELIE(BW931),3,1226.0,87.6,TRUE
2025,ALEXANDER,AAC HOCKLEY |BW5044|,,,,FALSE
2025,ALEXANDER,AAC STARBUCK <SECAN>,4,1354.0,82.2,TRUE
2025,ALEXANDER,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,3,1850.0,68.0,TRUE
2025,ALEXANDER,CARDALE (BW429),,,,FALSE
2025,ALEXANDER,GLENN,,,,FALSE
2025,ALEXANDER,SY MANNESS,,,,FALSE
2025,ALONSA,AAC BRANDON (BW 932),12,9408.0,50.7,TRUE
2025,ALONSA,AAC HOCKLEY |BW5044|,5,6469.0,45.1,TRUE
2025,ALONSA,AAC HODGE |BW1069|,,,,FALSE
2025,ALONSA,AAC STARBUCK <SECAN>,6,1976.0,45.1,TRUE
2025,ARGYLE,AAC BRANDON (BW 932),44,17232.0,67.7,TRUE
2025,ARGYLE,AAC HOCKLEY |BW5044|,,,,FALSE
2025,ARGYLE,AAC HODGE |BW1069|,,,,FALSE
2025,ARGYLE,AAC STARBUCK <SECAN>,27,9522.0,64.1,TRUE
2025,ARGYLE,AAC WESTKING,,,,FALSE
2025,ARGYLE,AAC WHEATLAND <SECAN>,3,1205.0,66.8,TRUE
2025,ARGYLE,AC BARRIE (BW 661),,,,FALSE
2025,ARGYLE,SY MANNESS,12,3170.0,66.9,TRUE
2025,ARMSTRONG,AAC BRANDON (BW 932),9,1177.0,22.3,TRUE
2025,ARMSTRONG,AAC HOCKLEY |BW5044|,,,,FALSE
2025,ARMSTRONG,AAC LEROY VB <ALLIANCE>,,,,FALSE
2025,ARMSTRONG,CDC HUGHES <CPSC> |PT588|,,,,FALSE
2025,ARMSTRONG,NEEPAWA,,,,FALSE
2025,ARMSTRONG,SY MANNESS,3,601.0,42.9,TRUE
2025,BIFROST-RIVERTON,AAC BRANDON (BW 932),21,7390.0,50.9,TRUE
2025,BIFROST-RIVERTON,AAC BROADACRES <PROVEN>,3,632.0,55.2,TRUE
2025,BIFROST-RIVERTON,AAC HOCKLEY |BW5044|,25,6777.0,57.2,TRUE
2025,BIFROST-RIVERTON,AAC HODGE |BW1069|,,,,FALSE
2025,BIFROST-RIVERTON,AAC LEROY VB <ALLIANCE>,,,,FALSE
2025,BIFROST-RIVERTON,AAC SPIKE,3,613.0,55.3,TRUE
2025,BIFROST-RIVERTON,AAC STARBUCK <SECAN>,7,1837.0,59.1,TRUE
2025,BIFROST-RIVERTON,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,4,1262.0,58.6,TRUE
2025,BIFROST-RIVERTON,AAC WALSH,,,,FALSE
2025,BIFROST-RIVERTON,AAC WESTKING,,,,FALSE
2025,BIFROST-RIVERTON,AC BARRIE (BW 661),,,,FALSE
2025,BIFROST-RIVERTON,CS DAYBREAK <CANTERRA>,,,,FALSE
2025,BIFROST-RIVERTON,SY MANNESS,37,15691.0,57.3,TRUE
2025,BIFROST-RIVERTON,SY TORACH <SYNGENTA>,11,1367.8,53.6,TRUE
2025,BOISSEVAIN-MORTON,AAC BRANDON (BW 932),21,8651.0,71.2,TRUE
2025,BOISSEVAIN-MORTON,AAC BROADACRES <PROVEN>,,,,FALSE
2025,BOISSEVAIN-MORTON,AAC ELIE(BW931),,,,FALSE
2025,BOISSEVAIN-MORTON,AAC HOCKLEY |BW5044|,6,1507.0,68.3,TRUE
2025,BOISSEVAIN-MORTON,AAC HODGE |BW1069|,6,2449.0,66.6,TRUE
2025,BOISSEVAIN-MORTON,AAC LEROY VB <ALLIANCE>,,,,FALSE
2025,BOISSEVAIN-MORTON,AAC STARBUCK <SECAN>,14,5675.0,67.9,TRUE
2025,BOISSEVAIN-MORTON,AAC WALKER,,,,FALSE
2025,BOISSEVAIN-MORTON,AAC WALSH,,,,FALSE
2025,BOISSEVAIN-MORTON,AAC WESTKING,3,950.0,66.8,TRUE
2025,BOISSEVAIN-MORTON,AAC WHEATLAND <SECAN>,31,17017.0,78.7,TRUE
2025,BOISSEVAIN-MORTON,BOLLES <SEED DEPOT>,,,,FALSE
2025,BOISSEVAIN-MORTON,SY MANNESS,3,745.0,90.9,TRUE
2025,BRENDA-WASKADA,AAC BRANDON (BW 932),35,21742.0,60.3,TRUE
2025,BRENDA-WASKADA,AAC BROADACRES <PROVEN>,,,,FALSE
2025,BRENDA-WASKADA,AAC ELIE(BW931),8,3020.0,47.5,TRUE
2025,BRENDA-WASKADA,AAC HOCKLEY |BW5044|,5,3199.0,46.2,TRUE
2025,BRENDA-WASKADA,AAC HODGE |BW1069|,,,,FALSE
2025,BRENDA-WASKADA,AAC LEROY VB <ALLIANCE>,,,,FALSE
2025,BRENDA-WASKADA,AAC REDBERRY,,,,FALSE
2025,BRENDA-WASKADA,AAC STARBUCK <SECAN>,3,2333.0,63.6,TRUE
2025,BRENDA-WASKADA,AAC WESTKING,,,,FALSE
2025,BRENDA-WASKADA,AAC WHEATLAND <SECAN>,21,11764.0,61.1,TRUE
2025,BRENDA-WASKADA,BOLLES <SEED DEPOT>,,,,FALSE
2025,BRENDA-WASKADA,SY MANNESS,,,,FALSE
2025,BRENDA-WASKADA,SY TORACH <SYNGENTA>,,,,FALSE
2025,BROKENHEAD,AAC BRANDON (BW 932),17,3534.0,66.7,TRUE
2025,BROKENHEAD,AAC BROADACRES <PROVEN>,17,2564.0,57.4,TRUE
2025,BROKENHEAD,AAC HOCKLEY |BW5044|,8,1932.0,57.5,TRUE
2025,BROKENHEAD,AAC LEROY VB <ALLIANCE>,,,,FALSE
2025,BROKENHEAD,AAC STARBUCK <SECAN>,7,2315.0,65.8,TRUE
2025,BROKENHEAD,AAC VIEWFIELD <FP GENETICS>|BW965| EXP,18,5840.0,72.4,TRUE
2025,BROKENHEAD,BOLLES <SEED DEPOT>,6,1895.0,57.5,TRUE
2025,BROKENHEAD,CARBERRY (BW874),,,,FALSE
2025,BROKENHEAD,GLENN,,,,FALSE
2025,BROKENHEAD,ROBLIN,,,,FALSE
2025,BROKENHEAD,SY CAST,,,,FALSE
2025,BROKENHEAD,SY MANNESS,14,3255.0,67.9,TRUE
2025,CARTIER,AAC BRANDON (BW 932),18,4935.0,74.7,TRUE
2025,CARTIER,AAC HOCKLEY |BW5044|,9,3030.0,83.6,TRUE
2025,CARTIER,AAC STARBUCK <SECAN>,19,7447.0,77.1,TRUE
2025,CARTIER,SY GABBRO <SYNGENTA>,,,,FALSE
2025,CARTIER,SY MANNESS,19,8174.0,78.6,TRUE
2025,CARTWRIGHT-ROBLIN,AAC BRANDON (BW 932),24,6181.0,69.0,TRUE
2025,CARTWRIGHT-ROBLIN,AAC BROADACRES <PROVEN>,,,,FALSE
2025,CARTWRIGHT-ROBLIN,AAC HOCKLEY |BW5044|,,,,FALSE
2025,CARTWRIGHT-ROBLIN,AAC HODGE |BW1069|,,,,FALSE
2025,CARTWRIGHT-ROBLIN,AAC LEROY VB <ALLIANCE>,3,528.0,58.0,TRUE
2025,CARTWRIGHT-ROBLIN,AAC STARBUCK <SECAN>,17,6826.0,69.2,TRUE
2025,CARTWRIGHT-ROBLIN,AAC WHEATLAND <SECAN>,23,7313.0,66.2,TRUE
2025,CARTWRIGHT-ROBLIN,AC BARRIE (BW 661),,,,FALSE
2025,CARTWRIGHT-ROBLIN,CDC ENVY,,,,FALSE
2025,CARTWRIGHT-ROBLIN,SY MANNESS,5,1310.0,79.3,TRUE
2025,CLANWILLIAM-ERICKSON,AAC BRANDON (BW 932),3,617.0,46.0,TRUE
2025,CLANWILLIAM-ERICKSON,AAC BROADACRES <PROVEN>,,,,FALSE
